module	contig_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00088	T1_UBT_000000003615	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	Pathway modules	Lipid metabolism	Lipid metabolism	"K00626 K01641 K01640 K00019 K01574"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01641	9374	K01641 is present in multiple modules: M00088/M00095/M00849
M00125	T1_UBT_000000003615	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01497,K14652) (K01498 K00082,K11752) (K22912,K20860,K20861,K20862,K21063,K21064) (K02858,K14652) K00794 K00793 (K20884 K22949,K11753)"	0.14285714285714285	False	0.14285714285714285	False	1.0	K21064	1	K21064	9411	None
M00120	T1_UBT_000000003615	Coenzyme A biosynthesis, pantothenate => CoA	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00867,K03525,K01947,K09680) ((K01922,K21977) K01598,K13038) (K02318,(K00954,K02201) K00859)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K13038	9375	K13038 is present in multiple modules: M00120/M00914
M00914	T1_UBT_000000003615	Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00606 K00077 K06982 K09722 K13038 K02201 K09735"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K13038	9375	K13038 is present in multiple modules: M00120/M00914
M00095	T1_UBT_000000003615	C5 isoprenoid biosynthesis, mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 K00021 K00869 (K00938,K13273) K01597 K01823"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01641	9374	K01641 is present in multiple modules: M00088/M00095/M00849
M00849	T1_UBT_000000003615	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 (K00021,K00054) ((K00869 (K17942,(K25517+K09128 K25518+K03186))),(K18689 K18690 K22813)) K06981 K01823"	0.16666666666666666	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01641	9374	K01641 is present in multiple modules: M00088/M00095/M00849
M00081	T1_UBT_000000027431	Pectin degradation	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01051 K01184 K01213"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01051	2	K01051,K01051	7381,7382	None
M00849	T1_UBT_000000025453	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 (K00021,K00054) ((K00869 (K17942,(K25517+K09128 K25518+K03186))),(K18689 K18690 K22813)) K06981 K01823"	0.16666666666666666	False	0.14285714285714285	False	1.0	K00054	1	K00054	8552	None
M00157	T1_UBT_000000024294	F-type ATPase, prokaryotes and chloroplasts	Pathway modules	Energy metabolism	ATP synthesis	"K02111+K02112+K02113+K02114+K02115+K02108+K02109+K02110"	0.0	False	0.375	False	1.0	K02111,K02112,K02115	1,1,1	K02111,K02112,K02115	35337,35339,35338	None
M00001	T1_UBT_000000015910	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01803	6367	K01803 is present in multiple modules: M00001/M00002/M00003
M00002	T1_UBT_000000015910	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01803	6367	K01803 is present in multiple modules: M00001/M00002/M00003
M00003	T1_UBT_000000015910	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) K01689 (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01803	6367	K01803 is present in multiple modules: M00001/M00002/M00003
M00001	T1_UBT_000000002535	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01689	9341	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00002	T1_UBT_000000002535	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01689	9341	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00003	T1_UBT_000000002535	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) K01689 (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01689	9341	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00909	T1_UBT_000000002535	UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00845,K25026) (K01810,K13810,K15916) K00820 K03431 K04042"	0.2	False	0.2	False	1.0	K03431	1	K03431	9319	None
M00579	T1_UBT_000000002535	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules	Energy metabolism	Carbon fixation	"(K00625,K13788,K15024) K00925"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00625	9327	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00357	T1_UBT_000000002535	Methanogenesis, acetate => methane	Pathway modules	Energy metabolism	Methane metabolism	"((K00925 K00625),K01895) (K00193+K00197+K00194) (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00625	9327	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00346	T1_UBT_000000002535	Formaldehyde assimilation, serine pathway	Pathway modules	Energy metabolism	Methane metabolism	"K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01689	9341	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00051	T1_UBT_000000002535	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K11540,(K11541 K01465),((K01954,K01955+K01956) (K00609+K00610,K00608) K01465)) (K00226,K00254,K17828) (K13421,K00762 K01591)"	0.6666666666666666	False	0.9166666666666666	True	1.0	K00609,K00762,K01465,K01591,K01955,K01956,K17828	1,1,1,1,1,1,1	K00609,K00762,K01465,K01591,K01955,K01956,K17828	9314,9308,9313,9309,9311,9312,9310	None
M00617	T1_UBT_000000002535	Methanogen	Signature modules	Module set	Metabolic capacity	"M00567,M00357,M00356,M00563"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00625	9327	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00618	T1_UBT_000000002535	Acetogen	Signature modules	Module set	Metabolic capacity	"M00377 M00579"	0.0	False	0.25	False	NA	No enzymes unique to module	NA	K00625	9327	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00368	T1_UBT_000000020122	Ethylene biosynthesis, methionine => ethylene	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 (K01762,K20772) K05933"	0.3333333333333333	False	0.3333333333333333	False	1.0	K05933	1	K05933	14281	None
M00099	T1_UBT_000000024012	Sphingosine biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"K00654 K04708 (K04709,K04710,K24621,K24622,K23727) K04712 (K01441,K12348,K12349)"	0.2	False	0.2	False	1.0	K12349	1	K12349	7916	None
M00001	T1_UBT_000000018591	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00873	33081	K00873 is present in multiple modules: M00001/M00002
M00002	T1_UBT_000000018591	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00873	33081	K00873 is present in multiple modules: M00001/M00002
M00377	T1_UBT_000000018591	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Pathway modules	Energy metabolism	Carbon fixation	"K00198 (K05299-K15022,K22015+K25123+K25124) K01938 K01491-K01500 K00297-K25007-K25008 K15023 K14138+K00197+K00194"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01938	33074	K01938 is present in multiple modules: M00377/M00140/M00618
M00153	T1_UBT_000000018591	Cytochrome bd ubiquinol oxidase	Pathway modules	Energy metabolism	ATP synthesis	"K00425+K00426+(K00424,K22501)"	0.0	False	0.6666666666666666	False	1.0	K00425,K00426	1,1	K00425,K00426	33022,33023	None
M00048	T1_UBT_000000018591	De novo purine biosynthesis, PRPP + glutamine => IMP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K00764 (K01945,K11787,K11788,K13713) (K00601,K11175,K08289,K11787,K01492) (K01952,(K23269+K23264+K23265),(K23270+K23265)) (K01933,K11787,K11788 (K01587,K11808,K01589 K01588)) (K01923,K01587,K13713) K01756 (K00602,(K01492,K06863 K11176))"	0.875	True	0.875	True	1.0	K00602,K00764,K01588,K01589,K01923,K01933,K01945,K11175,K23264,K23265,K23269	1,1,1,1,1,1,1,1,1,1,1	K00602,K00764,K01588,K01589,K01923,K01933,K01945,K11175,K23264,K23265,K23269	33072,33069,33063,33064,33065,33070,33073,33071,33066,33067,33068	None
M00053	T1_UBT_000000018591	Deoxyribonucleotide biosynthesis, ADP/GDP/CDP/UDP => dATP/dGTP/dCTP/dUTP	Pathway modules	Nucleotide metabolism	Purine metabolism	"(K00525+K00526,K10807+K10808) (K00940,K18533)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00525,K00526	33042,33043	K00526 is present in multiple modules: M00053/M00938,K00525 is present in multiple modules: M00053/M00938
M00938	T1_UBT_000000018591	Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K00525+K00526,K10807+K10808) (K00940,K18533) K01520 (K00560,K13998,K03465) K00943"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00525,K00526	33042,33043	K00526 is present in multiple modules: M00053/M00938,K00525 is present in multiple modules: M00053/M00938
M00609	T1_UBT_000000018591	Cysteine biosynthesis, methionine => cysteine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K17462 K01243 K07173 K17216 K17217"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K01243	33033	K01243 is present in multiple modules: M00609/M00034
M00034	T1_UBT_000000018591	Methionine salvage pathway	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K01611 K00797 ((K01243,K01244) K00899,(K00772,K05810)) K08963 (K16054,K08964 (K09880,K08965 K08966)) K08967 (K00815,K08969,K23977,K00832,K00838)"	0.0	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01243	33033	K01243 is present in multiple modules: M00609/M00034
M00140	T1_UBT_000000018591	C1-unit interconversion, prokaryotes	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00600 (K01491,(K00300 K01500)) K01938"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01938	33074	K01938 is present in multiple modules: M00377/M00140/M00618
M00618	T1_UBT_000000018591	Acetogen	Signature modules	Module set	Metabolic capacity	"M00377 M00579"	0.0	False	0.07142857142857142	False	NA	No enzymes unique to module	NA	K01938	33074	K01938 is present in multiple modules: M00377/M00140/M00618
M00154	T1_UBT_000000025987	Cytochrome c oxidase	Pathway modules	Energy metabolism	ATP synthesis	"(K02257+K02262+K02256+K02261+K02263+K02264+K02265+K02266+K02267+K02268+K02270-K02271+K02272-K02273+K02258+K02259+K02260)"	0.0	False	0.06666666666666667	False	1.0	K02265	1	K02265	4633	None
M00017	T1_UBT_000000012274	Methionine biosynthesis, aspartate => homoserine => methionine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"(K00928,K12524,K12525) K00133 (K00003,K12524,K12525) (K00651,K00641) K01739 (K01760,K14155) (K00548,K24042,K00549)"	0.14285714285714285	False	0.14285714285714285	False	1.0	K00549	2	K00549,K00549	21858,21859	None
M00001	T1_UBT_000000012501	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01803	13468	K01803 is present in multiple modules: M00001/M00002/M00003
M00002	T1_UBT_000000012501	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01803	13468	K01803 is present in multiple modules: M00001/M00002/M00003
M00003	T1_UBT_000000012501	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) K01689 (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01803	13468	K01803 is present in multiple modules: M00001/M00002/M00003
M00089	T1_UBT_000000025708	Triacylglycerol biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"(K00629,K13506,K13507,K00630,K13508) (K00655,K13509,K13523,K19007,K13513,K13517,K13519,K14674,K22831) (K01080,K15728,K18693) (K11155,K11160,K14456,K22848,K22849)"	0.25	False	0.25	False	1.0	K13508	1	K13508	18394	None
M00725	T1_UBT_000000010657	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon	Signature modules	Gene set	Drug resistance	"K19077 K19078 K03367+K03739+K14188+K03740"	0.3333333333333333	False	0.3333333333333333	False	1.0	K03367,K03739,K03740,K14188	1,1,1,1	K03367,K03739,K03740,K14188	23726,23727,23729,23728	None
M00009	T1_UBT_000000003649	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01647,K05942) (K01681,K01682) (K00031,K00030) ((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K00026	31324	K00026 is present in multiple modules: M00009/M00011/M00012/M00168/M00171
M00011	T1_UBT_000000003649	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00026	31324	K00026 is present in multiple modules: M00009/M00011/M00012/M00168/M00171
M00012	T1_UBT_000000003649	Glyoxylate cycle	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01647 (K01681,K01682) K01637 (K01638,K19282) (K00026,K00025,K00024)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00026	31324	K00026 is present in multiple modules: M00009/M00011/M00012/M00168/M00171
M00168	T1_UBT_000000003649	CAM (Crassulacean acid metabolism), dark	Pathway modules	Energy metabolism	Carbon fixation	"K01595 (K00025,K00026,K00024)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00026	31324	K00026 is present in multiple modules: M00009/M00011/M00012/M00168/M00171
M00171	T1_UBT_000000003649	C4-dicarboxylic acid cycle, NAD - malic enzyme type	Pathway modules	Energy metabolism	Carbon fixation	"K01595 K14454 K14455 (K00025,K00026) K00028 (K00814,K14272) K01006"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00026	31324	K00026 is present in multiple modules: M00009/M00011/M00012/M00168/M00171
