module	contig_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00367	T2_UBT_000000033826	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 K00787 K00804"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01823	90362	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00089	T2_UBT_000000051136	Triacylglycerol biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"(K00629,K13506,K13507,K00630,K13508) (K00655,K13509,K13523,K19007,K13513,K13517,K13519,K14674,K22831) (K01080,K15728,K18693) (K11155,K11160,K14456,K22848,K22849)"	0.25	False	0.25	False	1.0	K13508	1	K13508	31177	None
M00372	T2_UBT_000000039996	Abscisic acid biosynthesis, beta-carotene => abscisic acid	Pathway modules	Biosynthesis of terpenoids and polyketides	Plant terpenoid biosynthesis	"(K15746,K15747) K09838 -K14594 K09840 K09841 K09842"	0.2	False	0.2	False	1.0	K09840	1	K09840	70749	None
M00307	T2_UBT_000000032789	Pyruvate oxidation, pyruvate => acetyl-CoA	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"((K00163,K00161+K00162)+K00627+K00382-K13997),K00169+K00170+K00171+(K00172,K00189),K03737"	0.0	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00382	56580	K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00036/M00032
M00009	T2_UBT_000000032789	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01647,K05942) (K01681,K01682) (K00031,K00030) ((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	0.0	False	0.0625	False	NA	No enzymes unique to module	NA	K00382	56580	K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00036/M00032
M00011	T2_UBT_000000032789	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	0.0	False	0.1	False	NA	No enzymes unique to module	NA	K00382	56580	K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00036/M00032
M00532	T2_UBT_000000032789	Photorespiration	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K01601-K01602) K19269 K11517 K03781 K14272 K00600 K00830 (K15893,K15919) K15918 K00281+K00605+K00382+K02437"	0.0	False	0.025	False	NA	No enzymes unique to module	NA	K00382	56580	K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00036/M00032
M00036	T2_UBT_000000032789	Leucine degradation, leucine => acetoacetate + acetyl-CoA	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"K00826 ((K00166+K00167,K11381)+K09699+K00382) (K00253,K00249) (K01968+K01969) (K05607,K13766) K01640"	0.0	False	0.05555555555555555	False	NA	No enzymes unique to module	NA	K00382	56580	K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00036/M00032
M00032	T2_UBT_000000032789	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	Pathway modules	Amino acid metabolism	Lysine metabolism	"K14157 K14085 K00825 (K15791+K00658+K00382) K00252 (K07514,(K07515,K07511) K00022)"	0.0	False	0.05555555555555555	False	NA	No enzymes unique to module	NA	K00382	56580	K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00036/M00032
M00415	T2_UBT_000000078044	Fatty acid elongation in endoplasmic reticulum	Pathway modules	Lipid metabolism	Fatty acid metabolism	"(K10247,K10205,K10248,K10249,K10244,K10203,K10250,K15397,K10245,K10246) K10251 K10703 K10258"	0.25	False	0.25	False	1.0	K15397	1	K15397	87055	None
M00081	T2_UBT_000000067197	Pectin degradation	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01051 K01184 K01213"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01051	1	K01051	112427	None
M00034	T2_UBT_000000052019	Methionine salvage pathway	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K01611 K00797 ((K01243,K01244) K00899,(K00772,K05810)) K08963 (K16054,K08964 (K09880,K08965 K08966)) K08967 (K00815,K08969,K23977,K00832,K00838)"	0.125	False	0.125	False	1.0	K23977	1	K23977	116110	None
M00016	T2_UBT_000000052019	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K00674 (K00821,K14267) K01439 K01778 (K01586,K12526)"	0.1111111111111111	False	0.1111111111111111	False	1.0	K14267	1	K14267	116110	None
M00916	T2_UBT_000000053881	Pyridoxal-P biosynthesis, R5P + glyceraldehyde-3P + glutamine => pyridoxal-P	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K06215+K08681"	0.0	False	0.5	False	1.0	K06215	1	K06215	1205	None
M00097	T2_UBT_000000020989	beta-Carotene biosynthesis, GGAP => beta-carotene	Pathway modules	Biosynthesis of terpenoids and polyketides	Plant terpenoid biosynthesis	"K02291 K02293 K15744 K00514 K09835 K06443"	0.16666666666666666	False	0.16666666666666666	False	1.0	K06443	1	K06443	96004	None
M00632	T2_UBT_000000013024	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01785 K00849 K00965 K01784"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00849	5972	K00849 is present in multiple modules: M00632/M00554
M00554	T2_UBT_000000013024	Nucleotide sugar biosynthesis, galactose => UDP-galactose	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K00849 K00965"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00849	5972	K00849 is present in multiple modules: M00632/M00554
M00095	T2_UBT_000000013024	C5 isoprenoid biosynthesis, mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 K00021 K00869 (K00938,K13273) K01597 K01823"	0.42857142857142855	False	0.42857142857142855	False	1.0	K00938,K01597	1,1	K00869,K00938,K01597	5982,5980,5981	K00869 is present in multiple modules: M00095/M00849
M00849	T2_UBT_000000013024	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 (K00021,K00054) ((K00869 (K17942,(K25517+K09128 K25518+K03186))),(K18689 K18690 K22813)) K06981 K01823"	0.0	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00869	5982	K00869 is present in multiple modules: M00095/M00849
M00039	T2_UBT_000000023588	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"(K10775,K13064) K00487 K01904 K13065 K09754 K00588 K09753 K09755 K13066 (K00083,K22395)"	0.1	False	0.1	False	NA	No enzymes unique to module	NA	K10775	14187	K10775 is present in multiple modules: M00039/M00137
M00137	T2_UBT_000000023588	Flavanone biosynthesis, phenylalanine => naringenin	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"K10775 K00487 K01904 K00660 K01859"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K10775	14187	K10775 is present in multiple modules: M00039/M00137
M00001	T2_UBT_000000025704	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K25026	46436	K25026 is present in multiple modules: M00001/M00549/M00909
M00549	T2_UBT_000000025704	Nucleotide sugar biosynthesis, glucose => UDP-glucose	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00844,K00845,K25026,K12407,K00886) (K01835,K15779,K15778) (K00963,K12447)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K25026	46436	K25026 is present in multiple modules: M00001/M00549/M00909
M00909	T2_UBT_000000025704	UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00845,K25026) (K01810,K13810,K15916) K00820 K03431 K04042"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K25026	46436	K25026 is present in multiple modules: M00001/M00549/M00909
M00632	T2_UBT_000000053759	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01785 K00849 K00965 K01784"	0.25	False	0.25	False	1.0	K01785	1	K01785	116144	None
M00132	T2_UBT_000000083915	Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00913,K01765) K00915 K10572"	0.3333333333333333	False	0.3333333333333333	False	1.0	K10572	1	K10572	69777	None
M00049	T2_UBT_000000075741	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K01939 K01756 (K00939,K18532,K18533,K00944) K00940"	0.25	False	0.25	False	1.0	K01939	1	K01939	41610	None
M00928	T2_UBT_000000000559	Gibberellin A4/A1 biosynthesis, GA12/GA53 => GA4/GA1	Pathway modules	Biosynthesis of terpenoids and polyketides	Plant terpenoid biosynthesis	"K05282 K04124"	0.5	False	0.5	False	1.0	K05282	1	K05282	36188	None
M00121	T2_UBT_000000041775	Heme biosynthesis, plants and bacteria, glutamate => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01885 K02492 K01845 K01698 K01749 (K01719,K13542,K13543) K01599 (K00228,K02495) (K00230,K00231,K08973) K01772"	0.1	False	0.1	False	1.0	K01885	1	K01885	28801	None
M00532	T2_UBT_000000028676	Photorespiration	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K01601-K01602) K19269 K11517 K03781 K14272 K00600 K00830 (K15893,K15919) K15918 K00281+K00605+K00382+K02437"	0.1	False	0.1	False	NA	No enzymes unique to module	NA	K01601	109671	K01601 is present in multiple modules: M00532/M00968/M00165/M00166/M00611/M00612
M00968	T2_UBT_000000028676	Pentose bisphosphate pathway (nucleoside degradation), archaea, nucleoside/NMP => 3-PGA/glycerone phosphate	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(((K00757,K26211,K26212) (K21056,K26208)),K18931) K18237 (K01601,(K26210 K01636))"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01601	109671	No KOfam profile for K26212,No KOfam profile for K26211,No KOfam profile for K26208,K01601 is present in multiple modules: M00532/M00968/M00165/M00166/M00611/M00612,No KOfam profile for K01636,No KOfam profile for K26210
M00165	T2_UBT_000000028676	Reductive pentose phosphate cycle (Calvin cycle)	Pathway modules	Energy metabolism	Carbon fixation	"K00855 (K01601-K01602) K00927 (K05298,K00150,K00134) (K01623,K01624) (K03841,K02446,K11532,K01086) K00615 (K01623,K01624) (K01100,K11532,K01086) K00615 (K01807,K01808)"	0.09090909090909091	False	0.09090909090909091	False	NA	No enzymes unique to module	NA	K01601	109671	K01601 is present in multiple modules: M00532/M00968/M00165/M00166/M00611/M00612
M00166	T2_UBT_000000028676	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P	Pathway modules	Energy metabolism	Carbon fixation	"K00855 (K01601-K01602) K00927 (K05298,K00150,K00134)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01601	109671	K01601 is present in multiple modules: M00532/M00968/M00165/M00166/M00611/M00612
M00376	T2_UBT_000000028676	3-Hydroxypropionate bi-cycle	Pathway modules	Energy metabolism	Carbon fixation	"(K02160+K01961+K01962+K01963) K14468 K14469 K15052 K05606 (K01847,K01848+K01849) (K14471+K14472) (K00239+K00240+K00241) K01679 K08691 K14449 K14470 K09709"	0.0	False	0.019230769230769232	False	NA	No enzymes unique to module	NA	K01963	109670	K01963 is present in multiple modules: M00376/M00082/M00613
M00161	T2_UBT_000000028676	Photosystem II	Pathway modules	Energy metabolism	Photosynthesis	"K02703+K02706+K02705+K02704+K02707+K02708"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K02703,K02704,K02705,K02706,K02707,K02708	109701,109655,109684,109685,109663,109664	K02707 is present in multiple modules: M00161/M00611,K02703 is present in multiple modules: M00161/M00611,K02706 is present in multiple modules: M00161/M00611,K02705 is present in multiple modules: M00161/M00611,K02708 is present in multiple modules: M00161/M00611,K02704 is present in multiple modules: M00161/M00611
M00163	T2_UBT_000000028676	Photosystem I	Pathway modules	Energy metabolism	Photosynthesis	"K02689+K02690+K02691+K02692+K02693+K02694"	0.0	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K02689,K02690	109680,109681	K02690 is present in multiple modules: M00163/M00611,K02689 is present in multiple modules: M00163/M00611
M00144	T2_UBT_000000028676	NADH:quinone oxidoreductase, prokaryotes	Pathway modules	Energy metabolism	ATP synthesis	"K00330+(K00331+K00332+K00333,K00331+K13378,K13380)+K00334+K00335+K00336+K00337+K00338+K00339+K00340+(K00341+K00342)+K00343"	0.0	False	0.08333333333333333	False	1.0	K00330	1	K00330	109674	None
M00145	T2_UBT_000000028676	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	Pathway modules	Energy metabolism	ATP synthesis	"K05574+K05582+K05581+K05579+K05572+K05580+K05578+K05576+K05577+K05575+K05573-K05583-K05584-K05585"	0.0	False	0.2727272727272727	False	1.0	K05574,K05581,K05582	1,1,1	K05574,K05581,K05582	109674,109676,109675	None
M00162	T2_UBT_000000028676	Cytochrome b6f complex	Pathway modules	Energy metabolism	ATP synthesis	"K02635+K02637+K02634+K02636+K02642+K02643+K03689+K02640"	0.0	False	0.375	False	1.0	K02634,K02635,K02637	1,1,1	K02634,K02635,K02637	109666,109653,109652	None
M00157	T2_UBT_000000028676	F-type ATPase, prokaryotes and chloroplasts	Pathway modules	Energy metabolism	ATP synthesis	"K02111+K02112+K02113+K02114+K02115+K02108+K02109+K02110"	0.0	False	0.75	True	1.0	K02108,K02109,K02110,K02111,K02112,K02114	1,1,1,1,1,1	K02108,K02109,K02110,K02111,K02112,K02114	109693,109696,109694,109697,109672,109673	None
M00082	T2_UBT_000000028676	Fatty acid biosynthesis, initiation	Pathway modules	Lipid metabolism	Fatty acid metabolism	"(K11262,(K02160+K01961,K11263)+(K01962+K01963,K18472)) (K00665,K00667+K00668,K11533,(K00645 (K00648,K18473)))"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K01963	109670	K01963 is present in multiple modules: M00376/M00082/M00613
M00611	T2_UBT_000000028676	Oxygenic photosynthesis in plants and cyanobacteria	Signature modules	Module set	Metabolic capacity	"(M00161,M00163) M00165"	0.5	False	0.5454545454545454	False	NA	No enzymes unique to module	NA	K01601,K02689,K02690,K02703,K02704,K02705,K02706,K02707,K02708	109671,109680,109681,109701,109655,109684,109685,109663,109664	K02707 is present in multiple modules: M00161/M00611,K02703 is present in multiple modules: M00161/M00611,K02706 is present in multiple modules: M00161/M00611,K02690 is present in multiple modules: M00163/M00611,K02705 is present in multiple modules: M00161/M00611,K02708 is present in multiple modules: M00161/M00611,K02689 is present in multiple modules: M00163/M00611,K02704 is present in multiple modules: M00161/M00611,K01601 is present in multiple modules: M00532/M00968/M00165/M00166/M00611/M00612
M00612	T2_UBT_000000028676	Anoxygenic photosynthesis in purple bacteria	Signature modules	Module set	Metabolic capacity	"M00597 M00165"	0.0	False	0.045454545454545456	False	NA	No enzymes unique to module	NA	K01601	109671	K01601 is present in multiple modules: M00532/M00968/M00165/M00166/M00611/M00612
M00613	T2_UBT_000000028676	Anoxygenic photosynthesis in green nonsulfur bacteria	Signature modules	Module set	Metabolic capacity	"M00597 M00376"	0.0	False	0.009615384615384616	False	NA	No enzymes unique to module	NA	K01963	109670	K01963 is present in multiple modules: M00376/M00082/M00613
M00632	T2_UBT_000000083584	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01785 K00849 K00965 K01784"	0.25	False	0.25	False	1.0	K01785	1	K01785	7496	None
M00532	T2_UBT_000000084691	Photorespiration	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K01601-K01602) K19269 K11517 K03781 K14272 K00600 K00830 (K15893,K15919) K15918 K00281+K00605+K00382+K02437"	0.1	False	0.1	False	NA	No enzymes unique to module	NA	K00600,K00600	61830,61832	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
M00346	T2_UBT_000000084691	Formaldehyde assimilation, serine pathway	Pathway modules	Energy metabolism	Methane metabolism	"K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00600,K00600	61830,61832	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
M00140	T2_UBT_000000084691	C1-unit interconversion, prokaryotes	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00600 (K01491,(K00300 K01500)) K01938"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00600,K00600	61830,61832	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
M00141	T2_UBT_000000084691	C1-unit interconversion, eukaryotes	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00600 (K00288,(K13403 K13402))"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00600,K00600	61830,61832	K00600 is present in multiple modules: M00532/M00346/M00140/M00141
